73	73	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司适用的所得税税率为25%，2021年财务报告批准报出日为2022年4月30日，2021年所得税汇算清缴于2022年4月30日完成。甲公司在2022年1月1日至4月30日发生的下列事项中，属于资产负债表日后调整事项的是（　　）。\nA.2022年4月20日，因产品质量原因，客户将2021年12月10日购入的一批大额商品全部退回\nB.2022年3月15日，公司董事会提出2021年度利润分配方案为每10股派2元现金股利\nC.2022年2月15日因遭受水灾，上年购入的存货发生毁损300万元\nD.2022年2月10日支付2021年度财务报告审计费80万元
74	74	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nAssume that a U.S. investor can invest in two asset classes: Domestic and Foreign Bonds.\nThe data in the following table are risk and return data calculated in U.S. Dollar terms. Given\nthis data, which of the following choices is most likely the correct risk/return combination for a\nport folio weighted 50 percent in domestic bonds and 50 percent in foreign bonds?\nAllocation Risk (%) Return (%)\nDomestic Bonds Only 7.00 6.50\n20% Domestic, 80% Foreign 8.00 10.90\n50% Domestic, 50% Foreign ? ?\nForeign Bonds Only 9.00 12.00\nCorrelation of domestic & foreign bonds = 0.50\nA) Risk of 7.50%, Return of 8.25%.\nB) Risk of 8.00%, Return of 10.90%.\nC) Risk of 6.00%, Return of 9.25%.\nD) Risk of 10.00%, Return of 13.50%.\n
75	75	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项中，企业应记入“应付职工薪酬”科目贷方的是（　　）。\nA.发放职工工资\nB.确认因解除与职工劳动关系而给予职工的补偿\nC.支付职工的培训费\nD.缴存职工基本养老保险费
76	76	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nOn December 31, 2000, Zapp Company executed a 12-year lease with annual payments\nof $900,000 beginning December 31, 2001, for factory equipment.\n_ The economic life of the equipment was 18 years.\n_ The interest rate implicit in the lease was eight percent.\n_ Zapp__ incremental borrowing rate was 11 percent.\n_ Under the terms of the lease, Zapp may purchase the equipment at the end of\nthe lease at the then-current fair market value of the equipment.\n_ The fair market value of the equipment on December 31, 2000, was $8,000,000.\nZapp_ s Income Statement for the year ended December 31, 2001, is a s follows (no te that\nthis statement is prepared under the assumption that the factory equipment lease was a\ncapital lease):\nSales $22,000,000\nCost of Goods Sold (9,000,000)\nGross Profit 13,000,000\nDepreciation on Lease (565,206)\nOther Depreciation (2,900,000)\nSales and Administration (2,600,000)\nOperating Profit 6,934.794\nInterest Expense on Lease (542,838)\nOther Interest Expense (1,900,000)\nIncome Taxes (2,000,000)\nNet Income $2,491,956\nAfter considering whether the factory equipment lease should be reclassified as an\noperating lease and holding income taxes con stant at $2,000,000, Zapp__ net profit\nmargin will:\nA) decrease from 11.33 percent to 9.67 percent.\nB) increase from 11.33 percent to 12.27 percent.\nC) increase from 11.33 percent to 15.42 percent.\nD) remain unchanged.\nAsset Valuation - 28 Questions - 42 minutes\n
77	77	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项中应通过“管理费用”科目核算的有（　　）。\nA.支付的银行承兑汇票手续费\nB.转让无形资产使用权收入\nC.对外捐赠发生的支出\nD.盘盈周转材料
78	78	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列有关公允价值计量结果所属层次的表述中，正确的是（　　）。\nA.公允价值计量结果所属层次由估值技术本身决定\nB.公允价值计量结果所属层次由对公允价值计量整体而言重要的输入值所属的最低层次决定\nC.使用第二层次输入值对相关资产进行公允价值计量时，不需要进行调整\nD.第三方报价机构提供的估值应划入第三层输入值
79	79	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项关于公允价值计量中有关主要市场或最有利市场的表述中，正确的是（　　）。\nA.企业在确定相关资产或负债的最有利市场时，应当考虑交易费用和运输费用\nB.企业只能以主要市场上相关资产或负债的价格为基础计量该资产或负债的公允价值\nC.在存在或可以确定主要市场的情况下，企业可以以相关资产或负债最有利市场的价格为基础计量其公允价值\nD.企业在根据主要市场或最有利市场的交易价格确定相关资产或负债的公允价值时，应根据交易费用对该价格进行调整
80	80	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列关于投资性房地产后续计量的表述中，正确的是（    ）。\nA.采用公允价值模式进行后续计量的，不允许再转为成本模式进行计量\nB.采用成本模式进行后续计量的，不需要按月计提折旧或摊销\nC.采用公允价值模式进行后续计量的，资产负债表日其公允价值与账面余额的差额计入其他综合收益\nD.采用成本模式进行后续计量的，不允许再转为公允价值模式进行计量
81	81	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nKGraphix, a small, privately owned publishing company, plans to upgrade its printing process\nby purchasing either a high-speed color laser printer or a webpress (a high speed color printing\nmachine). Incremental cash flow information for each piece of equipment is as follows:\n_ Color Laser Printer: Initial cost of $40,000, cash flows of $20,000 for each of the next\nthree years.\n_ Webpress: Initial cost of $90,000, cash flows of $25,000 for each of the next six years.\nAssuming that the company__ weighted average cost of capital (WACC) is 13 percent, which of\nthe following statements is most correct? KGraphix should purchase the:\nA)\nwebpress because its net present value (NPV) of $9,939 is greater than the color\nlaser printer's NPV of $7,223.\nB)\ncolor laser printer because its Internal rate of return (IRR) is higher than that of the\nwebpress.\nC) color laser printer because it has the highest equivalent annual annuity.\nD) webpress because it has the longest life and the highest net present value (NPV).\n
82	82	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司于2021年1月开始自行研究开发一项无形资产，相关资料如下：2021年1月至3月属于研究阶段，发生材料费180万元，发生职工薪酬和专用设备折旧120万元；4月进入开发阶段，发生材料费1000万元、发生的职工薪酬和计提专用设备折旧280万元，其中符合资本化条件的支出比例为75%。2021年10月5日该项无形资产研发成功达到预定用途。根据市场情况，甲公司无法判断该项无形资产为企业带来经济利益的年限。2021年年末，甲公司对该项无形资产进行减值测试，经测试表明该商标权已发生减值，其可收回金额为900万元。假定不考虑相关税费，下列关于甲公司自行开发无形资产的表述中，正确的是（　　）。\nA.应确认研发支出——费用化支出300万元\nB.2021年10月5日应确认无形资产1280万元\nC.该项无形资产应按10年计提摊销\nD.2021年年末无形资产的账面价值为900万元
83	83	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲企业为增值税一般纳税人，销售产品适用的增值税税率为13％，“应交税费”科目期初余额为零。采用实际成本法进行存货日常核算，2021年11月该企业发生与存货相关的经济业务如下：\n（1）8日，从乙企业采购一批原材料，取得增值税专用发票注明的价款为30万元，增值税税额为3.9万元，原材料已验收入库。甲企业开具一张面值为33.9万元的银行承兑汇票，同时支付承兑汇票手续费0.678万元（含增值税），取得的增值税专用发票注明的增值税税额为0.0384万元。\n（2）15日，领用一批自产产品作为福利平均发给30名职工，其中专设销售机构人员20名，总部管理人员10名。该批产品不含增值税的售价为15万元，实际成本为10万元。\n（3）20日，甲企业向丙企业销售一批原材料，开具的增值税专用发票注明的价款为100万元，增值税税额为13万元，收到一张面值为113万元、期限为2个月的商业承兑汇票。该批原材料的实际成本为70万元。\n（4）上月购进的一批原材料因管理不善导致发霉变质，已知该批原材料实际成本为10万元，已认证的增值税进项税额金额为1.3万元。\n要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用“万元”表示）\n根据资料（1）至资料（4），上述业务导致甲企业12月末资产负债表中“存货”项目变动金额为（　　）万元。\nA.60\nB.50\nC.55\nD.65
84	84	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列关于记账本位币的选择和变更的说法中，正确的有（      ）。\nA.我国企业选择人民币以外的货币作为记账本位币的，在编制财务报表时应折算为人民币\nB.记账本位币的选择应根据企业经营所处的主要经济环境的变化而改变\nC.只有当企业所处的主要经济环境发生重大变化时，企业才可以变更记账本位币\nD.企业经批准变更记账本位币的，应采用变更当日的即期汇率将所有项目折算为变更后的记账本位币
85	85	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n某企业为增值税一般纳税人，2020年 3月发生有关固定资产业务如下 :\n（1）3月1日，企业对租入的厂部办公楼采用出包工程方式进行装修改造，以银行存款支付全部工程款，取得增值税专用发票上注明的价款60万元，增值税税额5.4万元。 当月31日工程完工达到预定可使用状态并交付使用。按租赁合同规定，该厂部办公楼租赁期为 5 年， 租赁开始日为2020年2月28日，年租金 48万元（不含增值税）每年年末支付。\n（2）3月20日，基本生产车间一台设备由于技术升级等原因决定提前报废，该设备原值40万元（不考虑增值税），已计提折旧24万元（含本月应计提折旧额0.67万元），未计提减值准备。报废取得变价收入2万元，增值税税额0.26万元。报废清理发生自行清理费用0.5万元。有关收入、支出均通过银行办理结算。\n（3）3月31日，计算确认本月基本生产车间固定资产折旧。其中厂房本月应计提折旧额16万元；本月报废设备应计提折旧额0.67万元，车间正常使用设备的原价为600万元，预计净残值为30万元，该设备于2019年 6月达到预定可使用状态并投入使用，预计使用年限为5年，采用双倍余额递减法计提折旧。\n要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的单位用万元表示）。\n根据资料（2）和（3），3月31日资产负债表“固定资产”项目期末余额减少的金额应为（　　）万元。\nA.76.67\nB.40\nC.36.67\nD.52.67
86	86	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项中，属于所有者权益变动表单独列示的项目有（ ）。\nA.所有者投入资本\nB.盈余公积转增资本（或股本）\nC.计提盈余公积\nD.向所有者分配的利润
87	87	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2020年12月31日，甲公司预计某生产线在未来4年内每年产生的现金流量净额分别为400万元、400万元、600万元和600万元，2025年产生的现金流量净额以及该生产线使用寿命结束时处置形成的现金流量净额合计为800万元；假定甲公司按照5%的折现率和相应期间的时间价值系数计算该生产线未来现金流量的现值；该生产线的公允价值减去处置费用后的净额为2 400万元。2020年12月31日计提减值准备前该生产线的账面价值为2 520万元。已知部分时间价值系数如下：\n￼\n则该生产线在2020年12月31日的可收回金额为（      ）万元。\nA.800\nB.2 400\nC.2 382.46\nD.2 520
88	88	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项中，在合并资产负债表中应当计入资本公积的有（　　）。\nA.同一控制下企业合并中支付的合并对价账面价值小于取得的净资产账面价值的差额\nB.存货转换为采用公允价值模式进行计量的投资性房地产时转换日公允价值大于账面价值的差额\nC.母公司在不丧失控制权的情况下部分处置对子公司的长期股权投资，处置价款大于处置长期股权投资相对应享有子公司自购买日开始持续计算的净资产份额的差额\nD.因联营企业接受新股东的资本投入，投资方仍采用权益法核算时相应享有联营企业净资产份额发生变动的部分
89	89	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2018年12月31日，甲公司购入一台设备，设备的入账价值为100万元，预计使用年限为5年，预计净残值为4万元，采用双倍余额递减法计提折旧，则该设备2020年应计提的折旧额为（      ）万元。\nA.25.6\nB.19.2\nC.40\nD.24
90	90	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nWhich of the following statements about bond indexes and international asset indexes is\nFALSE?\nA)\nGlobal equity indexes were created to alleviate problems with local indexes\n(sample selection and weighting).\nB)\nLow correlation among monthly country indexes supports international\ndiversification.\nC) Some of the reasons that a bond index is more difficult to create than an equity\nindex are that the universe of bonds is less than the universe of stocks and it is\ndifficult to price the bonds because of the lack of continuous trade data.\nD)\nInvestment-grade bond indexes have a higher correlation than high-yield bond\nindexes.\n
91	91	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列选项中，增值税一般纳税人取得交易性金融资产的相关支出应计入投资收益的是（      ）。\nA.不含增值税的交易费用\nB.增值税专用发票上注明的增值税税额\nC.价款中包含的已宣告但尚末发放的现金股利\nD.价款中包含的已到付息期但尚未领取的债券利息
92	92	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司为增值税一般纳税人，其发生的下列税费中，不应当计入相应资产成本的是（　　）。\nA.购入商品的进口关税\nB.收购未税矿产品代扣代缴的资源税\nC.购入的作为非货币性福利发放给生产工人的商品所支付的进项税\nD.委托加工的应税消费品收回后用于连续生产应税消费品，按规定准予抵扣的，受托方代收代缴的消费税
93	93	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n晋中公司2019年11月23日自银行购入300万美元，银行当日的美元卖出价为1美元＝8.55元人民币，当日市场汇率为1美元＝8.46元人民币。晋中公司对外币业务采用交易发生日的即期汇率折算，按月结算汇兑损益。2019年11月30日的市场汇率为1美元＝8.41元人民币。晋中公司购入的该300万美元于2019年11月所产生的汇兑损失为（      ）人民币。\nA.27万元\nB.42万元\nC.－15万元\nD.－42万元
94	94	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nGiven the following information about a manufacturing fi rm, determine the optimal capital\nstructure.\n_ Target Payout Ratio of 40%\n_ Estimated Growth Rate (g) of 0%\n_ Overall Tax Rate of 40%\n_ Cost of Debt is before tax\nDebt/TA k(d) (%) EPS ($) k(e) (%) WACC (%) Stock Price\n0.10 7.00 1.62 12.0 11.22 5.40\n0.25 7.50 1.85 13.0 ? ?\n0.40 8.50 2.16 14.5 ? ?\n0.50 9.50 2.43 16.5 11.10 5.89\nThe optimal capital structure for this firm is:\nA) 10% Debt, 90% Equity.\nB) 25% Debt, 40% Equity.\nC) 40% Debt, 60% Equity.\nD) 50% Debt, 50% Equity.\n
95	95	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项中，通常不属于出租人应当分类为融资租赁的情形是（　　）。\nA.在租赁期届满时，租赁资产的所有权转移给承租人\nB.承租人有购买租赁资产的选择权，且购买价预计远低于将行使购买选择权时租赁资产的公允价值\nC.租赁期占租赁资产使用寿命的80％以上\nD.在租赁开始日，租赁收款额的现值相当于租赁资产的公允价值的75％以上
96	96	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nWhich one of the following statements is FALSE?\nA)\nThe cost recovery method is similar to the installment sales method in that revenue\nis recognized when cash is received, but no profit is recognized until all the cost of\ngoods sold has been recovered.\nB)\nThe installment sales method recognizes revenue and the associated cost of\ngoods sold only when cash is received. The profit recognized is the collected cash\nless the proportionate cost of goods sold.\nC)\nThe completed cont ract method doesn't recognize revenue and expense until the\ncontact is completed and title is transferred. Profits are recognized on a prorata\nbasis.\nD)\nThe percent-of-sales method recognizes profit corresponding to the percentage of\ncost incurred to total estimated costs associated with long-term construction\ncontracts.\n
97	97	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n以权益结算的股份支付在授予日、等待期内每个资产负债表日、可行权日之后的相关会计处理不正确的是（      ）。\nA.除了立即可行权的股份支付外，无论权益结算的股份支付还是现金结算的股份支付，在授予日均不需要作会计处理\nB.对于权益结算的股份支付，在可行权日之后不再对已确认的成本费用和所有者权益总额进行调整\nC.对于权益结算的股份支付，在等待期的每个资产负债表日，应当按照授予日权益工具的公允价值计入成本费用和资本公积\nD.对于权益结算的股份支付，在可行权日之后继续确认成本费用，负债公允价值的变动计入当期损益
98	98	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nThe table below is for five samples drawn from five separate populations. The far left columns\ngive information on the population distribution, population variance, and sample size. The\nright-hand columns give four choices for the appropriate tests: Z = Z-statistic, and t = t-statistic.\n__one_ means that a test statistic is not available.\nSampling From Test Statistic Choices\nDistribution Variance n One Two Three Four\nNon-normal 0.75 100 Z Z Z t\nNormal 5.60 75 Z Z Z Z\nNon-normal n/a 15 t t none t\nNormal n/a 18 t t t t\nNon-normal 14.3 15 t t none none\nWhich set of test statistic choices (One, Two, Three, or Four) matches the correct test statistic\nto the sample for all five samples?\nA) Three.\nB) One.\nC) Two.\nD) Four.\n
99	99	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2020年2月，甲企业需购置一台环保设备，预计价款为1 500万元，因资金不足，按相关规定向有关部门提出补助1 080万元的申请。2020年3月1日，政府相关部门批准了甲企业的申请并拨付甲企业1 080万元财政拨款（同日到账）。2020年4月10日，甲企业购入环保设备并投入使用，实际成本为1 800万元，预计使用寿命5年，预计净残值为零，采用年限平均法计提折旧。甲公司采用总额法对与资产相关的政府补助进行核算，并采用与固定资产相关的折旧率进行分摊，不考虑其他因素，甲企业2020年末“递延收益”科目的余额为（      ）。\nA.780万元\nB.216万元\nC.162万元\nD.936万元
